content_hash_id,impressions,avg_pos,actual_ctr,missed_clicks,action_label,reason_code
content_34a70fea29d15f24,143019.0,3.2194729633317767,0.00030065935295310413,7108.0,EVALUATE_SERP_FEATURES,CTR_GAP_MID_VISIBILITY
content_aea1c81b335fdc28,35664.0,2.317686743359128,0.001822566173171826,7068.0,DO_NOTHING_ZERO_CLICK_SERP,ZERO_CLICK_ANOMALY
content_8fd944efef262b18,36788.0,2.6954050421972,0.008018919212786779,7063.0,DO_NOTHING_ZERO_CLICK_SERP,ZERO_CLICK_ANOMALY
content_a2ebfe89d44ed4ff,35426.0,0.5966189991627048,0.0012984813413876813,7039.0,DO_NOTHING_ZERO_CLICK_SERP,ZERO_CLICK_ANOMALY
content_62770e1299963fe4,35480.0,2.3798897597543633,0.002593010146561443,7004.0,DO_NOTHING_ZERO_CLICK_SERP,ZERO_CLICK_ANOMALY
content_a07d1e3236680189,35083.0,2.838984602572653,0.000598580509078471,6996.0,DO_NOTHING_ZERO_CLICK_SERP,ZERO_CLICK_ANOMALY
content_fd7c178012c7839b,35626.0,2.4085989103942707,0.005108628529725481,6943.0,DO_NOTHING_ZERO_CLICK_SERP,ZERO_CLICK_ANOMALY
content_2d1f59d409a326f1,34812.0,2.249867768727115,0.0021831552338274158,6886.0,DO_NOTHING_ZERO_CLICK_SERP,ZERO_CLICK_ANOMALY
content_0e7bc6744950f433,34700.0,0.7616998035168162,0.0020172910662824206,6870.0,DO_NOTHING_ZERO_CLICK_SERP,ZERO_CLICK_ANOMALY
content_eea13d1934ec6e1a,34448.0,2.8932326382642177,0.0007547607988852763,6864.0,DO_NOTHING_ZERO_CLICK_SERP,ZERO_CLICK_ANOMALY
content_d01293722a3176e2,34832.0,2.2848373868522662,0.0032728525493798807,6852.0,DO_NOTHING_ZERO_CLICK_SERP,ZERO_CLICK_ANOMALY
content_f43118e089ecc69a,139417.0,5.036458395994375,0.0013699907471829116,6780.0,EVALUATE_SERP_FEATURES,CTR_GAP_MID_VISIBILITY
